XREF_HIERARCHY_KEY,FK_REPORT_KEY,HIERARCHY_GROUP_NAME,LEVEL_1_SORT,LEVEL_1,LEVEL_2_SORT,LEVEL_2,LEVEL_3_SORT,LEVEL_3,LEVEL_4_SORT,LEVEL_4,LEVEL_5_SORT,LEVEL_5,LEVEL_6_SORT,LEVEL_6,LEVEL_7_SORT,LEVEL_7,LEVEL_8_SORT,LEVEL_8,LEVEL_9_SORT,LEVEL_9,ID_NAME,ID,ID_SOURCE,ID_TABLE,ID_SCHEMA,ID_DATABASE,GROUP_FILTER_PRECEDENCE,DO_NOT_EXPAND_FLAG,IS_SECURED_FLAG,SPLIT_ACTIVE_FLAG,EXCLUSION_FLAG,CALCULATION_FLAG,ACTIVE_FLAG,VOLUME_FLAG,ID_UNPIVOT_FLAG,ID_ROW_FLAG,REMOVE_FROM_TOTALS,FILTER_GROUP_1,FILTER_GROUP_2,FILTER_GROUP_3,FILTER_GROUP_4,FORMULA_GROUP,SIGN_CHANGE_FLAG,FORMULA_PRECEDENCE,FORMULA_PARAM_REF,ARITHMETIC_LOGIC,FORMULA_PARAM2_CONST_NUMBER,CREATE_NEW_COLUMN
1203,125,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Accrued CAPEX,9460,Accrued CAPEX,999,N/A,0,,0,,0,,0,,,220-990,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXAccrued CAPEX,,,Total Capital Spend,true,0,,,,false
1204,125,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Accrued CAPEX,9460,Accrued CAPEX,999,N/A,0,,0,,0,,0,,,205-190,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXAccrued CAPEX,,,Total Capital Spend,true,0,,,,false
1205,126,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9660,MOP,999,N/A,0,,0,,0,,0,,,590-210,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXMOP,,,Total Capital Spend,true,0,,,,false
1206,126,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9660,MOP,999,N/A,0,,0,,0,,0,,,590-555,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXMOP,,,Total Capital Spend,true,0,,,,false
1207,127,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9760,Accrued MOP,999,N/A,0,,0,,0,,0,,,590-990,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXAccrued MOP,,,Total Capital Spend,true,0,,,,false
1208,127,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9760,Accrued MOP,999,N/A,0,,0,,0,,0,,,590-991,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXAccrued MOP,,,Total Capital Spend,true,0,,,,false
1209,127,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9760,Accrued MOP,999,N/A,0,,0,,0,,0,,,590-850,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXAccrued MOP,,,Total Capital Spend,true,0,,,,false
1210,44,Lease Operating Statement,1,Upstream,12,Operating Expense,34,Recurring,23,Disposal,1000,Operated,,,,,,,,,,LOE274,BILLING_CATEGORY_CODE,DIM_ACCOUNT,FINANCIAL,EDW,1,,,,false,,false,,,,,,Operating ExpenseRecurringDisposalOperated,,,,,,,,,
1211,44,Lease Operating Statement,1,Upstream,12,Operating Expense,30,Recurring,73,Disposal,43,Operated,0,,0,,0,,0,,,LOE274,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,false,false,false,true,false,Operating Expense,Operating ExpenseRecurringDisposalOperated,,,Total LOE Recurring,true,0,,,,false
1212,44,Lease Operating Statement,1,Upstream,12,Operating Expense,30,Recurring,73,Disposal,43,Operated,0,,0,,0,,0,,,LOE274,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,false,false,false,true,false,Operating Expense,Operating ExpenseRecurringDisposalOperated,,,Total LOE Recurring,true,0,,,,false
1213,44,Lease Operating Statement,1,Upstream,12,Operating Expense,30,Recurring,73,Disposal,43,Operated,0,,0,,0,,0,,,LOE274,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseRecurringDisposalOperated,,,Total LOE Recurring,true,0,,,,false
1214,201,Lease Operating Statement,1,Upstream,12,Operating Expense,40,Lease Expense,95,Operated,43,Operated,0,,0,,0,,0,,,LHX,BILLING_CATEGORY_TYPE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,false,false,false,true,false,Operating Expense,Operating ExpenseRecurringCOPASOperated,,,Total LOE Recurring,true,0,,,,false
1215,126,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9660,MOP,999,N/A,0,,0,,0,,0,,,MOP260,BILLING_CATEGRY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,false,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXMOP,,,Total Capital Spend,true,0,,,,false
1216,126,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9660,MOP,999,N/A,0,,0,,0,,0,,,MOP260,BILLING_CATEGRY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,false,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXMOP,,,Total Capital Spend,true,0,,,,false
1217,201,Lease Operating Statement,1,Upstream,12,Operating Expense,40,Lease Expense,95,Operated,43,Operated,0,0,0,,0,,0,,,LHX,BILLING_CATEGORY_TYPE_CODE,DIM_ACCOUNT,FINANCIAL,EDW,1,false,false,false,false,false,false,false,false,true,false,Operating Expense,Operating ExpenseRecurringCOPASOperated,,,Total LOE Recurring,,0,,,,false
1218,126,Lease Operating Statement,1,Upstream,20,Capital Spend,50,Upstream CAPEX,9660,MOP,999,N/A,0,0,0,,0,,0,,,MOP260,BILLING_CATEGORY_CODE,DIM_ACCOUNT,FINANCIAL,EDW,1,false,false,false,false,false,true,false,false,true,false,Capital Spend,Capital SpendUpstream CAPEXMOP,,,Total Capital Spend,,0,,,,false
1219,27,Lease Operating Statement,1,Upstream,8,Deducts,23,Other Production Charges,32,Other Production Charges,999,N/A,0,,0,,0,,0,,,130-115,ACCOUNT_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Deducts,DeductsOther Production Charges,,,Total Deducts,true,0,,,,false
1220,82,Lease Operating Statement,1,Upstream,12,Operating Expense,30,Recurring,78,Repair,43,Operated,0,,0,,0,,0,,,LOE165,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseRecurringRepairOperated,,,Total LOE Recurring,true,0,,,,false
1143,99,Lease Operating Statement,1,Upstream,12,Operating Expense,30,Recurring,98,Operated,72,Operated,0,,0,,0,,0,,,LOE600,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseRecurringOperatedNon Operated,,,Total LOE Recurring,true,0,,,,false
1221,99,Lease Operating Statement,1,Upstream,12,Operating Expense,30,Recurring,95,COPAS,72,Operated,0,,0,,0,,0,,,LOE600,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseRecurringCOPASNon Operated,,,Total LOE Recurring,true,0,,,,false
1222,44,Lease Operating Statement,1,Upstream,12,Operating Expense,34,Recurring,23,Disposal,1000,Operated,0,,0,,0,,0,,,LOE273,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Upstream,UpstreamOperating ExpenseRecurringDisposalOperated,,,Total LOE Recurring,true,0,,,,false
1223,38,Lease Operating Statement,1,Upstream,12,Operating Expense,30,Recurring,66,Chemicals,43,Operated,0,,0,,0,,0,,,LOE240,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseRecurringChemicalsOperated,,,Total LOE Recurring,true,0,,,,false
1224,38,Lease Operating Statement,1,Upstream,12,Operating Expense,30,Recurring,66,Chemicals,43,Operated,0,,0,,0,,0,,,MOE240,BILLING_CATEGORY_CODE,DIM_ACCOUNT,ENERTIA,EDW,1,false,false,false,false,false,true,false,false,true,false,Operating Expense,Operating ExpenseRecurringChemicalsOperated,,,Total LOE Recurring,true,0,,,,false
